,map,time,hour,weekday,week,timegroup,timegroupstr,date,inflow_counts,outflow_counts,loop_counts
526,2019-01-22 22,2019-01-22 22:00:00,22,Tuesday,4,1,8pm - 12am,2019-01-22,395.0,453.0,11.0
527,2019-01-22 23,2019-01-22 23:00:00,23,Tuesday,4,1,8pm - 12am,2019-01-22,235.0,403.0,10.0
528,2019-01-23 00,2019-01-23 00:00:00,0,Wednesday,4,2,12am - 4am,2019-01-23,146.0,259.0,8.0
529,2019-01-23 01,2019-01-23 01:00:00,1,Wednesday,4,2,12am - 4am,2019-01-23,74.0,202.0,8.0
530,2019-01-23 02,2019-01-23 02:00:00,2,Wednesday,4,2,12am - 4am,2019-01-23,30.0,137.0,7.0
531,2019-01-23 03,2019-01-23 03:00:00,3,Wednesday,4,2,12am - 4am,2019-01-23,27.0,80.0,0.0
532,2019-01-23 04,2019-01-23 04:00:00,4,Wednesday,4,0,daytime,2019-01-23,21.0,70.0,0.0
533,2019-01-23 05,2019-01-23 05:00:00,5,Wednesday,4,0,daytime,2019-01-23,18.0,69.0,2.0
534,2019-01-23 06,2019-01-23 06:00:00,6,Wednesday,4,0,daytime,2019-01-23,70.0,133.0,2.0
535,2019-01-23 07,2019-01-23 07:00:00,7,Wednesday,4,0,daytime,2019-01-23,61.0,249.0,1.0
536,2019-01-23 08,2019-01-23 08:00:00,8,Wednesday,4,0,daytime,2019-01-23,98.0,238.0,1.0
537,2019-01-23 09,2019-01-23 09:00:00,9,Wednesday,4,0,daytime,2019-01-23,135.0,295.0,4.0
538,2019-01-23 10,2019-01-23 10:00:00,10,Wednesday,4,0,daytime,2019-01-23,136.0,194.0,4.0
539,2019-01-23 11,2019-01-23 11:00:00,11,Wednesday,4,0,daytime,2019-01-23,138.0,146.0,8.0
540,2019-01-23 12,2019-01-23 12:00:00,12,Wednesday,4,0,daytime,2019-01-23,150.0,164.0,3.0
541,2019-01-23 13,2019-01-23 13:00:00,13,Wednesday,4,0,daytime,2019-01-23,136.0,152.0,2.0
542,2019-01-23 14,2019-01-23 14:00:00,14,Wednesday,4,0,daytime,2019-01-23,133.0,159.0,3.0
543,2019-01-23 15,2019-01-23 15:00:00,15,Wednesday,4,0,daytime,2019-01-23,161.0,154.0,7.0
544,2019-01-23 16,2019-01-23 16:00:00,16,Wednesday,4,0,daytime,2019-01-23,178.0,145.0,2.0
545,2019-01-23 17,2019-01-23 17:00:00,17,Wednesday,4,0,daytime,2019-01-23,261.0,184.0,4.0
546,2019-01-23 18,2019-01-23 18:00:00,18,Wednesday,4,0,daytime,2019-01-23,414.0,247.0,2.0
547,2019-01-23 19,2019-01-23 19:00:00,19,Wednesday,4,0,daytime,2019-01-23,490.0,320.0,6.0
548,2019-01-23 20,2019-01-23 20:00:00,20,Wednesday,4,1,8pm - 12am,2019-01-23,410.0,364.0,4.0
549,2019-01-23 21,2019-01-23 21:00:00,21,Wednesday,4,1,8pm - 12am,2019-01-23,340.0,485.0,2.0
550,2019-01-23 22,2019-01-23 22:00:00,22,Wednesday,4,1,8pm - 12am,2019-01-23,328.0,517.0,2.0
551,2019-01-23 23,2019-01-23 23:00:00,23,Wednesday,4,1,8pm - 12am,2019-01-23,329.0,438.0,9.0
552,2019-01-24 00,2019-01-24 00:00:00,0,Thursday,4,2,12am - 4am,2019-01-24,181.0,340.0,5.0
553,2019-01-24 01,2019-01-24 01:00:00,1,Thursday,4,2,12am - 4am,2019-01-24,111.0,218.0,3.0
554,2019-01-24 02,2019-01-24 02:00:00,2,Thursday,4,2,12am - 4am,2019-01-24,69.0,152.0,3.0
555,2019-01-24 03,2019-01-24 03:00:00,3,Thursday,4,2,12am - 4am,2019-01-24,18.0,120.0,2.0
556,2019-01-24 04,2019-01-24 04:00:00,4,Thursday,4,0,daytime,2019-01-24,21.0,94.0,2.0
557,2019-01-24 05,2019-01-24 05:00:00,5,Thursday,4,0,daytime,2019-01-24,30.0,81.0,0.0
558,2019-01-24 06,2019-01-24 06:00:00,6,Thursday,4,0,daytime,2019-01-24,38.0,128.0,1.0
559,2019-01-24 07,2019-01-24 07:00:00,7,Thursday,4,0,daytime,2019-01-24,63.0,173.0,2.0
560,2019-01-24 08,2019-01-24 08:00:00,8,Thursday,4,0,daytime,2019-01-24,105.0,264.0,5.0
561,2019-01-24 09,2019-01-24 09:00:00,9,Thursday,4,0,daytime,2019-01-24,159.0,322.0,1.0
562,2019-01-24 10,2019-01-24 10:00:00,10,Thursday,4,0,daytime,2019-01-24,170.0,261.0,7.0
563,2019-01-24 11,2019-01-24 11:00:00,11,Thursday,4,0,daytime,2019-01-24,219.0,257.0,6.0
564,2019-01-24 12,2019-01-24 12:00:00,12,Thursday,4,0,daytime,2019-01-24,199.0,202.0,8.0
565,2019-01-24 13,2019-01-24 13:00:00,13,Thursday,4,0,daytime,2019-01-24,196.0,221.0,2.0
566,2019-01-24 14,2019-01-24 14:00:00,14,Thursday,4,0,daytime,2019-01-24,182.0,225.0,6.0
567,2019-01-24 15,2019-01-24 15:00:00,15,Thursday,4,0,daytime,2019-01-24,202.0,204.0,7.0
568,2019-01-24 16,2019-01-24 16:00:00,16,Thursday,4,0,daytime,2019-01-24,254.0,200.0,3.0
569,2019-01-24 17,2019-01-24 17:00:00,17,Thursday,4,0,daytime,2019-01-24,284.0,238.0,6.0
570,2019-01-24 18,2019-01-24 18:00:00,18,Thursday,4,0,daytime,2019-01-24,466.0,295.0,5.0
571,2019-01-24 19,2019-01-24 19:00:00,19,Thursday,4,0,daytime,2019-01-24,666.0,377.0,9.0
572,2019-01-24 20,2019-01-24 20:00:00,20,Thursday,4,1,8pm - 12am,2019-01-24,509.0,410.0,13.0
573,2019-01-24 21,2019-01-24 21:00:00,21,Thursday,4,1,8pm - 12am,2019-01-24,512.0,667.0,10.0
574,2019-01-24 22,2019-01-24 22:00:00,22,Thursday,4,1,8pm - 12am,2019-01-24,458.0,684.0,7.0
575,2019-01-24 23,2019-01-24 23:00:00,23,Thursday,4,1,8pm - 12am,2019-01-24,404.0,692.0,12.0
576,2019-01-25 00,2019-01-25 00:00:00,0,Friday,4,2,12am - 4am,2019-01-25,294.0,513.0,12.0
577,2019-01-25 01,2019-01-25 01:00:00,1,Friday,4,2,12am - 4am,2019-01-25,161.0,373.0,5.0
578,2019-01-25 02,2019-01-25 02:00:00,2,Friday,4,2,12am - 4am,2019-01-25,107.0,269.0,8.0
579,2019-01-25 03,2019-01-25 03:00:00,3,Friday,4,2,12am - 4am,2019-01-25,54.0,178.0,2.0
580,2019-01-25 04,2019-01-25 04:00:00,4,Friday,4,0,daytime,2019-01-25,28.0,148.0,3.0
581,2019-01-25 05,2019-01-25 05:00:00,5,Friday,4,0,daytime,2019-01-25,29.0,91.0,0.0
582,2019-01-25 06,2019-01-25 06:00:00,6,Friday,4,0,daytime,2019-01-25,49.0,115.0,2.0
583,2019-01-25 07,2019-01-25 07:00:00,7,Friday,4,0,daytime,2019-01-25,68.0,137.0,0.0
584,2019-01-25 08,2019-01-25 08:00:00,8,Friday,4,0,daytime,2019-01-25,91.0,247.0,1.0
585,2019-01-25 09,2019-01-25 09:00:00,9,Friday,4,0,daytime,2019-01-25,126.0,307.0,2.0
586,2019-01-25 10,2019-01-25 10:00:00,10,Friday,4,0,daytime,2019-01-25,142.0,213.0,2.0
587,2019-01-25 11,2019-01-25 11:00:00,11,Friday,4,0,daytime,2019-01-25,163.0,176.0,4.0
588,2019-01-25 12,2019-01-25 12:00:00,12,Friday,4,0,daytime,2019-01-25,190.0,189.0,7.0
589,2019-01-25 13,2019-01-25 13:00:00,13,Friday,4,0,daytime,2019-01-25,193.0,201.0,3.0
590,2019-01-25 14,2019-01-25 14:00:00,14,Friday,4,0,daytime,2019-01-25,211.0,205.0,3.0
591,2019-01-25 15,2019-01-25 15:00:00,15,Friday,4,0,daytime,2019-01-25,216.0,217.0,5.0
592,2019-01-25 16,2019-01-25 16:00:00,16,Friday,4,0,daytime,2019-01-25,275.0,200.0,6.0
593,2019-01-25 17,2019-01-25 17:00:00,17,Friday,4,0,daytime,2019-01-25,383.0,277.0,7.0
594,2019-01-25 18,2019-01-25 18:00:00,18,Friday,4,0,daytime,2019-01-25,624.0,425.0,7.0
595,2019-01-25 19,2019-01-25 19:00:00,19,Friday,4,0,daytime,2019-01-25,770.0,553.0,12.0
596,2019-01-25 20,2019-01-25 20:00:00,20,Friday,4,1,8pm - 12am,2019-01-25,1012.0,655.0,15.0
597,2019-01-25 21,2019-01-25 21:00:00,21,Friday,4,1,8pm - 12am,2019-01-25,1008.0,758.0,10.0
598,2019-01-25 22,2019-01-25 22:00:00,22,Friday,4,1,8pm - 12am,2019-01-25,1057.0,994.0,21.0
599,2019-01-25 23,2019-01-25 23:00:00,23,Friday,4,1,8pm - 12am,2019-01-25,1210.0,1135.0,25.0
600,2019-01-26 00,2019-01-26 00:00:00,0,Saturday,4,2,12am - 4am,2019-01-26,1239.0,1283.0,42.0
601,2019-01-26 01,2019-01-26 01:00:00,1,Saturday,4,2,12am - 4am,2019-01-26,692.0,1463.0,26.0
602,2019-01-26 02,2019-01-26 02:00:00,2,Saturday,4,2,12am - 4am,2019-01-26,342.0,1431.0,21.0
603,2019-01-26 03,2019-01-26 03:00:00,3,Saturday,4,2,12am - 4am,2019-01-26,170.0,971.0,19.0
604,2019-01-26 04,2019-01-26 04:00:00,4,Saturday,4,0,daytime,2019-01-26,118.0,460.0,5.0
605,2019-01-26 05,2019-01-26 05:00:00,5,Saturday,4,0,daytime,2019-01-26,37.0,152.0,4.0
606,2019-01-26 06,2019-01-26 06:00:00,6,Saturday,4,0,daytime,2019-01-26,52.0,101.0,2.0
607,2019-01-26 07,2019-01-26 07:00:00,7,Saturday,4,0,daytime,2019-01-26,80.0,87.0,2.0
608,2019-01-26 08,2019-01-26 08:00:00,8,Saturday,4,0,daytime,2019-01-26,134.0,131.0,5.0
609,2019-01-26 09,2019-01-26 09:00:00,9,Saturday,4,0,daytime,2019-01-26,227.0,225.0,2.0
610,2019-01-26 10,2019-01-26 10:00:00,10,Saturday,4,0,daytime,2019-01-26,367.0,273.0,5.0
611,2019-01-26 11,2019-01-26 11:00:00,11,Saturday,4,0,daytime,2019-01-26,409.0,334.0,7.0
612,2019-01-26 12,2019-01-26 12:00:00,12,Saturday,4,0,daytime,2019-01-26,534.0,416.0,3.0
613,2019-01-26 13,2019-01-26 13:00:00,13,Saturday,4,0,daytime,2019-01-26,539.0,418.0,7.0
614,2019-01-26 14,2019-01-26 14:00:00,14,Saturday,4,0,daytime,2019-01-26,503.0,411.0,4.0
615,2019-01-26 15,2019-01-26 15:00:00,15,Saturday,4,0,daytime,2019-01-26,497.0,429.0,9.0
616,2019-01-26 16,2019-01-26 16:00:00,16,Saturday,4,0,daytime,2019-01-26,516.0,428.0,11.0
617,2019-01-26 17,2019-01-26 17:00:00,17,Saturday,4,0,daytime,2019-01-26,580.0,490.0,9.0
618,2019-01-26 18,2019-01-26 18:00:00,18,Saturday,4,0,daytime,2019-01-26,728.0,595.0,10.0
619,2019-01-26 19,2019-01-26 19:00:00,19,Saturday,4,0,daytime,2019-01-26,968.0,756.0,8.0
620,2019-01-26 20,2019-01-26 20:00:00,20,Saturday,4,1,8pm - 12am,2019-01-26,1181.0,777.0,8.0
621,2019-01-26 21,2019-01-26 21:00:00,21,Saturday,4,1,8pm - 12am,2019-01-26,1130.0,838.0,24.0
622,2019-01-26 22,2019-01-26 22:00:00,22,Saturday,4,1,8pm - 12am,2019-01-26,1190.0,984.0,20.0
623,2019-01-26 23,2019-01-26 23:00:00,23,Saturday,4,1,8pm - 12am,2019-01-26,1481.0,1193.0,28.0
624,2019-01-27 00,2019-01-27 00:00:00,0,Sunday,4,2,12am - 4am,2019-01-27,1404.0,1509.0,40.0
625,2019-01-27 01,2019-01-27 01:00:00,1,Sunday,4,2,12am - 4am,2019-01-27,715.0,1646.0,31.0
626,2019-01-27 02,2019-01-27 02:00:00,2,Sunday,4,2,12am - 4am,2019-01-27,414.0,1601.0,28.0
627,2019-01-27 03,2019-01-27 03:00:00,3,Sunday,4,2,12am - 4am,2019-01-27,242.0,1068.0,11.0
628,2019-01-27 04,2019-01-27 04:00:00,4,Sunday,4,0,daytime,2019-01-27,129.0,546.0,8.0
629,2019-01-27 05,2019-01-27 05:00:00,5,Sunday,4,0,daytime,2019-01-27,67.0,164.0,2.0
630,2019-01-27 06,2019-01-27 06:00:00,6,Sunday,4,0,daytime,2019-01-27,69.0,111.0,2.0
631,2019-01-27 07,2019-01-27 07:00:00,7,Sunday,4,0,daytime,2019-01-27,73.0,86.0,0.0
632,2019-01-27 08,2019-01-27 08:00:00,8,Sunday,4,0,daytime,2019-01-27,88.0,124.0,1.0
633,2019-01-27 09,2019-01-27 09:00:00,9,Sunday,4,0,daytime,2019-01-27,167.0,164.0,1.0
634,2019-01-27 10,2019-01-27 10:00:00,10,Sunday,4,0,daytime,2019-01-27,274.0,252.0,3.0
635,2019-01-27 11,2019-01-27 11:00:00,11,Sunday,4,0,daytime,2019-01-27,357.0,349.0,2.0
636,2019-01-27 12,2019-01-27 12:00:00,12,Sunday,4,0,daytime,2019-01-27,448.0,363.0,7.0
637,2019-01-27 13,2019-01-27 13:00:00,13,Sunday,4,0,daytime,2019-01-27,455.0,356.0,3.0
638,2019-01-27 14,2019-01-27 14:00:00,14,Sunday,4,0,daytime,2019-01-27,433.0,378.0,2.0
639,2019-01-27 15,2019-01-27 15:00:00,15,Sunday,4,0,daytime,2019-01-27,388.0,405.0,5.0
640,2019-01-27 16,2019-01-27 16:00:00,16,Sunday,4,0,daytime,2019-01-27,404.0,374.0,9.0
641,2019-01-27 17,2019-01-27 17:00:00,17,Sunday,4,0,daytime,2019-01-27,416.0,422.0,5.0
642,2019-01-27 18,2019-01-27 18:00:00,18,Sunday,4,0,daytime,2019-01-27,510.0,446.0,5.0
643,2019-01-27 19,2019-01-27 19:00:00,19,Sunday,4,0,daytime,2019-01-27,427.0,459.0,10.0
644,2019-01-27 20,2019-01-27 20:00:00,20,Sunday,4,1,8pm - 12am,2019-01-27,387.0,424.0,5.0
645,2019-01-27 21,2019-01-27 21:00:00,21,Sunday,4,1,8pm - 12am,2019-01-27,342.0,419.0,6.0
646,2019-01-27 22,2019-01-27 22:00:00,22,Sunday,4,1,8pm - 12am,2019-01-27,323.0,373.0,5.0
647,2019-01-27 23,2019-01-27 23:00:00,23,Sunday,4,1,8pm - 12am,2019-01-27,208.0,316.0,6.0
648,2019-01-28 00,2019-01-28 00:00:00,0,Monday,5,2,12am - 4am,2019-01-28,91.0,109.0,2.0
649,2019-01-28 01,2019-01-28 01:00:00,1,Monday,5,2,12am - 4am,2019-01-28,19.0,64.0,2.0
650,2019-01-28 02,2019-01-28 02:00:00,2,Monday,5,2,12am - 4am,2019-01-28,16.0,33.0,1.0
651,2019-01-28 03,2019-01-28 03:00:00,3,Monday,5,2,12am - 4am,2019-01-28,12.0,38.0,2.0
652,2019-01-28 04,2019-01-28 04:00:00,4,Monday,5,0,daytime,2019-01-28,13.0,80.0,2.0
653,2019-01-28 05,2019-01-28 05:00:00,5,Monday,5,0,daytime,2019-01-28,19.0,75.0,1.0
654,2019-01-28 06,2019-01-28 06:00:00,6,Monday,5,0,daytime,2019-01-28,52.0,117.0,1.0
655,2019-01-28 07,2019-01-28 07:00:00,7,Monday,5,0,daytime,2019-01-28,75.0,146.0,2.0
656,2019-01-28 08,2019-01-28 08:00:00,8,Monday,5,0,daytime,2019-01-28,82.0,237.0,0.0
657,2019-01-28 09,2019-01-28 09:00:00,9,Monday,5,0,daytime,2019-01-28,129.0,311.0,1.0
658,2019-01-28 10,2019-01-28 10:00:00,10,Monday,5,0,daytime,2019-01-28,145.0,181.0,4.0
659,2019-01-28 11,2019-01-28 11:00:00,11,Monday,5,0,daytime,2019-01-28,152.0,166.0,2.0
660,2019-01-28 12,2019-01-28 12:00:00,12,Monday,5,0,daytime,2019-01-28,129.0,177.0,6.0
661,2019-01-28 13,2019-01-28 13:00:00,13,Monday,5,0,daytime,2019-01-28,136.0,155.0,2.0
662,2019-01-28 14,2019-01-28 14:00:00,14,Monday,5,0,daytime,2019-01-28,183.0,180.0,1.0
663,2019-01-28 15,2019-01-28 15:00:00,15,Monday,5,0,daytime,2019-01-28,168.0,158.0,1.0
664,2019-01-28 16,2019-01-28 16:00:00,16,Monday,5,0,daytime,2019-01-28,154.0,148.0,2.0
665,2019-01-28 17,2019-01-28 17:00:00,17,Monday,5,0,daytime,2019-01-28,231.0,206.0,6.0
666,2019-01-28 18,2019-01-28 18:00:00,18,Monday,5,0,daytime,2019-01-28,351.0,287.0,4.0
667,2019-01-28 19,2019-01-28 19:00:00,19,Monday,5,0,daytime,2019-01-28,454.0,335.0,5.0
668,2019-01-28 20,2019-01-28 20:00:00,20,Monday,5,1,8pm - 12am,2019-01-28,358.0,359.0,7.0
669,2019-01-28 21,2019-01-28 21:00:00,21,Monday,5,1,8pm - 12am,2019-01-28,315.0,360.0,2.0
670,2019-01-28 22,2019-01-28 22:00:00,22,Monday,5,1,8pm - 12am,2019-01-28,286.0,422.0,5.0
671,2019-01-28 23,2019-01-28 23:00:00,23,Monday,5,1,8pm - 12am,2019-01-28,190.0,288.0,1.0
672,2019-01-29 00,2019-01-29 00:00:00,0,Tuesday,5,2,12am - 4am,2019-01-29,108.0,197.0,2.0
673,2019-01-29 01,2019-01-29 01:00:00,1,Tuesday,5,2,12am - 4am,2019-01-29,73.0,132.0,2.0
674,2019-01-29 02,2019-01-29 02:00:00,2,Tuesday,5,2,12am - 4am,2019-01-29,39.0,87.0,0.0
675,2019-01-29 03,2019-01-29 03:00:00,3,Tuesday,5,2,12am - 4am,2019-01-29,26.0,44.0,2.0
676,2019-01-29 04,2019-01-29 04:00:00,4,Tuesday,5,0,daytime,2019-01-29,20.0,48.0,0.0
677,2019-01-29 05,2019-01-29 05:00:00,5,Tuesday,5,0,daytime,2019-01-29,17.0,78.0,1.0
678,2019-01-29 06,2019-01-29 06:00:00,6,Tuesday,5,0,daytime,2019-01-29,37.0,109.0,0.0
679,2019-01-29 07,2019-01-29 07:00:00,7,Tuesday,5,0,daytime,2019-01-29,82.0,155.0,1.0
680,2019-01-29 08,2019-01-29 08:00:00,8,Tuesday,5,0,daytime,2019-01-29,80.0,243.0,1.0
681,2019-01-29 09,2019-01-29 09:00:00,9,Tuesday,5,0,daytime,2019-01-29,109.0,294.0,3.0
682,2019-01-29 10,2019-01-29 10:00:00,10,Tuesday,5,0,daytime,2019-01-29,131.0,183.0,2.0
683,2019-01-29 11,2019-01-29 11:00:00,11,Tuesday,5,0,daytime,2019-01-29,147.0,170.0,1.0
684,2019-01-29 12,2019-01-29 12:00:00,12,Tuesday,5,0,daytime,2019-01-29,161.0,150.0,4.0
685,2019-01-29 13,2019-01-29 13:00:00,13,Tuesday,5,0,daytime,2019-01-29,156.0,145.0,3.0
686,2019-01-29 14,2019-01-29 14:00:00,14,Tuesday,5,0,daytime,2019-01-29,135.0,158.0,0.0
687,2019-01-29 15,2019-01-29 15:00:00,15,Tuesday,5,0,daytime,2019-01-29,160.0,145.0,4.0
688,2019-01-29 16,2019-01-29 16:00:00,16,Tuesday,5,0,daytime,2019-01-29,204.0,165.0,4.0
689,2019-01-29 17,2019-01-29 17:00:00,17,Tuesday,5,0,daytime,2019-01-29,307.0,228.0,10.0
690,2019-01-29 18,2019-01-29 18:00:00,18,Tuesday,5,0,daytime,2019-01-29,475.0,327.0,12.0
691,2019-01-29 19,2019-01-29 19:00:00,19,Tuesday,5,0,daytime,2019-01-29,687.0,447.0,11.0
692,2019-01-29 20,2019-01-29 20:00:00,20,Tuesday,5,1,8pm - 12am,2019-01-29,523.0,491.0,8.0
693,2019-01-29 21,2019-01-29 21:00:00,21,Tuesday,5,1,8pm - 12am,2019-01-29,415.0,565.0,9.0
694,2019-01-29 22,2019-01-29 22:00:00,22,Tuesday,5,1,8pm - 12am,2019-01-29,403.0,567.0,13.0
695,2019-01-29 23,2019-01-29 23:00:00,23,Tuesday,5,1,8pm - 12am,2019-01-29,277.0,478.0,13.0
696,2019-01-30 00,2019-01-30 00:00:00,0,Wednesday,5,2,12am - 4am,2019-01-30,197.0,354.0,6.0
697,2019-01-30 01,2019-01-30 01:00:00,1,Wednesday,5,2,12am - 4am,2019-01-30,95.0,173.0,5.0
698,2019-01-30 02,2019-01-30 02:00:00,2,Wednesday,5,2,12am - 4am,2019-01-30,54.0,155.0,1.0
699,2019-01-30 03,2019-01-30 03:00:00,3,Wednesday,5,2,12am - 4am,2019-01-30,23.0,75.0,1.0
700,2019-01-30 04,2019-01-30 04:00:00,4,Wednesday,5,0,daytime,2019-01-30,23.0,78.0,0.0
701,2019-01-30 05,2019-01-30 05:00:00,5,Wednesday,5,0,daytime,2019-01-30,21.0,49.0,2.0
702,2019-01-30 06,2019-01-30 06:00:00,6,Wednesday,5,0,daytime,2019-01-30,46.0,127.0,1.0
703,2019-01-30 07,2019-01-30 07:00:00,7,Wednesday,5,0,daytime,2019-01-30,78.0,154.0,1.0
704,2019-01-30 08,2019-01-30 08:00:00,8,Wednesday,5,0,daytime,2019-01-30,95.0,245.0,3.0
705,2019-01-30 09,2019-01-30 09:00:00,9,Wednesday,5,0,daytime,2019-01-30,123.0,328.0,2.0
706,2019-01-30 10,2019-01-30 10:00:00,10,Wednesday,5,0,daytime,2019-01-30,149.0,201.0,3.0
707,2019-01-30 11,2019-01-30 11:00:00,11,Wednesday,5,0,daytime,2019-01-30,181.0,188.0,3.0
708,2019-01-30 12,2019-01-30 12:00:00,12,Wednesday,5,0,daytime,2019-01-30,163.0,165.0,3.0
709,2019-01-30 13,2019-01-30 13:00:00,13,Wednesday,5,0,daytime,2019-01-30,163.0,186.0,4.0
710,2019-01-30 14,2019-01-30 14:00:00,14,Wednesday,5,0,daytime,2019-01-30,166.0,183.0,8.0
711,2019-01-30 15,2019-01-30 15:00:00,15,Wednesday,5,0,daytime,2019-01-30,190.0,192.0,4.0
712,2019-01-30 16,2019-01-30 16:00:00,16,Wednesday,5,0,daytime,2019-01-30,218.0,194.0,9.0
713,2019-01-30 17,2019-01-30 17:00:00,17,Wednesday,5,0,daytime,2019-01-30,321.0,241.0,3.0
714,2019-01-30 18,2019-01-30 18:00:00,18,Wednesday,5,0,daytime,2019-01-30,481.0,377.0,8.0
715,2019-01-30 19,2019-01-30 19:00:00,19,Wednesday,5,0,daytime,2019-01-30,651.0,497.0,18.0
716,2019-01-30 20,2019-01-30 20:00:00,20,Wednesday,5,1,8pm - 12am,2019-01-30,570.0,585.0,9.0
717,2019-01-30 21,2019-01-30 21:00:00,21,Wednesday,5,1,8pm - 12am,2019-01-30,484.0,674.0,15.0
718,2019-01-30 22,2019-01-30 22:00:00,22,Wednesday,5,1,8pm - 12am,2019-01-30,436.0,648.0,20.0
719,2019-01-30 23,2019-01-30 23:00:00,23,Wednesday,5,1,8pm - 12am,2019-01-30,388.0,578.0,5.0
720,2019-01-31 00,2019-01-31 00:00:00,0,Thursday,5,2,12am - 4am,2019-01-31,233.0,368.0,14.0
721,2019-01-31 01,2019-01-31 01:00:00,1,Thursday,5,2,12am - 4am,2019-01-31,118.0,237.0,6.0
722,2019-01-31 02,2019-01-31 02:00:00,2,Thursday,5,2,12am - 4am,2019-01-31,43.0,150.0,4.0
723,2019-01-31 03,2019-01-31 03:00:00,3,Thursday,5,2,12am - 4am,2019-01-31,25.0,134.0,3.0
724,2019-01-31 04,2019-01-31 04:00:00,4,Thursday,5,0,daytime,2019-01-31,16.0,89.0,2.0
725,2019-01-31 05,2019-01-31 05:00:00,5,Thursday,5,0,daytime,2019-01-31,19.0,81.0,0.0
726,2019-01-31 06,2019-01-31 06:00:00,6,Thursday,5,0,daytime,2019-01-31,64.0,136.0,1.0
727,2019-01-31 07,2019-01-31 07:00:00,7,Thursday,5,0,daytime,2019-01-31,66.0,191.0,3.0
728,2019-01-31 08,2019-01-31 08:00:00,8,Thursday,5,0,daytime,2019-01-31,100.0,237.0,3.0
729,2019-01-31 09,2019-01-31 09:00:00,9,Thursday,5,0,daytime,2019-01-31,167.0,397.0,5.0
730,2019-01-31 10,2019-01-31 10:00:00,10,Thursday,5,0,daytime,2019-01-31,178.0,292.0,7.0
731,2019-01-31 11,2019-01-31 11:00:00,11,Thursday,5,0,daytime,2019-01-31,212.0,250.0,7.0
732,2019-01-31 12,2019-01-31 12:00:00,12,Thursday,5,0,daytime,2019-01-31,235.0,227.0,5.0
733,2019-01-31 13,2019-01-31 13:00:00,13,Thursday,5,0,daytime,2019-01-31,208.0,222.0,8.0
734,2019-01-31 14,2019-01-31 14:00:00,14,Thursday,5,0,daytime,2019-01-31,239.0,243.0,3.0
735,2019-01-31 15,2019-01-31 15:00:00,15,Thursday,5,0,daytime,2019-01-31,228.0,228.0,7.0
736,2019-01-31 16,2019-01-31 16:00:00,16,Thursday,5,0,daytime,2019-01-31,241.0,217.0,11.0
737,2019-01-31 17,2019-01-31 17:00:00,17,Thursday,5,0,daytime,2019-01-31,378.0,254.0,3.0
738,2019-01-31 18,2019-01-31 18:00:00,18,Thursday,5,0,daytime,2019-01-31,578.0,383.0,15.0
739,2019-01-31 19,2019-01-31 19:00:00,19,Thursday,5,0,daytime,2019-01-31,792.0,570.0,26.0
740,2019-01-31 20,2019-01-31 20:00:00,20,Thursday,5,1,8pm - 12am,2019-01-31,716.0,575.0,21.0
741,2019-01-31 21,2019-01-31 21:00:00,21,Thursday,5,1,8pm - 12am,2019-01-31,564.0,668.0,23.0
742,2019-01-31 22,2019-01-31 22:00:00,22,Thursday,5,1,8pm - 12am,2019-01-31,493.0,754.0,19.0
743,2019-01-31 23,2019-01-31 23:00:00,23,Thursday,5,1,8pm - 12am,2019-01-31,469.0,682.0,24.0
744,2019-02-01 00,2019-02-01 00:00:00,0,Friday,5,2,12am - 4am,2019-02-01,307.0,537.0,16.0
745,2019-02-01 01,2019-02-01 01:00:00,1,Friday,5,2,12am - 4am,2019-02-01,177.0,426.0,15.0
746,2019-02-01 02,2019-02-01 02:00:00,2,Friday,5,2,12am - 4am,2019-02-01,104.0,301.0,5.0
747,2019-02-01 03,2019-02-01 03:00:00,3,Friday,5,2,12am - 4am,2019-02-01,51.0,202.0,5.0
748,2019-02-01 04,2019-02-01 04:00:00,4,Friday,5,0,daytime,2019-02-01,22.0,98.0,0.0
749,2019-02-01 05,2019-02-01 05:00:00,5,Friday,5,0,daytime,2019-02-01,28.0,93.0,0.0
750,2019-02-01 06,2019-02-01 06:00:00,6,Friday,5,0,daytime,2019-02-01,73.0,133.0,0.0
751,2019-02-01 07,2019-02-01 07:00:00,7,Friday,5,0,daytime,2019-02-01,84.0,182.0,3.0
752,2019-02-01 08,2019-02-01 08:00:00,8,Friday,5,0,daytime,2019-02-01,104.0,259.0,1.0
753,2019-02-01 09,2019-02-01 09:00:00,9,Friday,5,0,daytime,2019-02-01,166.0,392.0,5.0
754,2019-02-01 10,2019-02-01 10:00:00,10,Friday,5,0,daytime,2019-02-01,214.0,295.0,7.0
755,2019-02-01 11,2019-02-01 11:00:00,11,Friday,5,0,daytime,2019-02-01,220.0,211.0,6.0
756,2019-02-01 12,2019-02-01 12:00:00,12,Friday,5,0,daytime,2019-02-01,255.0,229.0,12.0
757,2019-02-01 13,2019-02-01 13:00:00,13,Friday,5,0,daytime,2019-02-01,291.0,246.0,4.0
758,2019-02-01 14,2019-02-01 14:00:00,14,Friday,5,0,daytime,2019-02-01,201.0,271.0,8.0
759,2019-02-01 15,2019-02-01 15:00:00,15,Friday,5,0,daytime,2019-02-01,254.0,232.0,6.0
760,2019-02-01 16,2019-02-01 16:00:00,16,Friday,5,0,daytime,2019-02-01,285.0,276.0,6.0
